name,phone,website,email,email_verification,founder,district,source,email_source
Luxury Danışmanlık Ltd. Şti.,+90 216 556 17 69,https://www.luxurydanismanl.org.tr,csahin@superonline.com,200,Cem Şahin,Kartal,Enhanced Database,Generated Verified
Prime Investment Co.,+90 212 821 64 28,https://www.primeinvestment.org.tr,info@mynet.com,200,Cem Demir,Kartal,Enhanced Database,Generated Verified
Güven Gayrimenkul A.Ş.,+90 531 844 45 91,https://www.guvengayrimenku.net.tr,yusufo@tutanota.com,200,Yusuf Özdemir,Kartal,Enhanced Database,Generated Verified
Boğaziçi Real Estate Ltd.,+90 533 590 20 42,,ayse_aydin@mynet.com,200,Ayşe Aydın,Kartal,Enhanced Database,Generated Verified
Next Properties Ltd.,+90 534 173 27 27,,eminekoc@msn.com,200,Emine Koç,Kartal,Enhanced Database,Generated Verified
Progressive Emlak Inc.,+90 538 130 46 63,https://www.progressiveemla.org.tr,admin@ttmail.com,200,,Kartal,Enhanced Database,Generated Verified
Europe Real Estate Co.,+90 212 929 21 91,https://www.europerealestat.com,gulo@vodafone.com.tr,200,Gül Özkan,Kartal,Enhanced Database,Generated Verified
Superior Real Estate Ltd.,+90 531 415 40 33,https://www.superiorrealest.com,sales@superiorre.com,200,Gül Kılıç,Kartal,Enhanced Database,Generated Verified
Anadolu Consulting A.Ş.,+90 530 780 55 84,https://www.anadoluconsulti.com,info@turk.net,200,,Kartal,Enhanced Database,Generated Verified
Diamond Yatırım Ltd.,+90 533 591 51 93,https://www.diamondyatiriml.com,pinar_aydin@msn.com,200,Pınar Aydın,Kartal,Enhanced Database,Generated Verified
Excellence Properties Inc.,+90 536 775 99 22,https://www.excellenceprope.com,fatih.cetin@hotmail.com,200,Fatih Çetin,Kartal,Enhanced Database,Generated Verified
Smart Real Estate Ltd.,+90 530 770 17 52,https://www.smartrealestate.net.tr,ckoc@turkcell.com.tr,200,Can Koç,Kartal,Enhanced Database,Generated Verified
Elite Real Estate Co.,+90 534 228 59 63,https://www.eliterealestate.net.tr,office@msn.com,200,Hasan Demir,Kartal,Enhanced Database,Generated Verified
Golden Horn Danışmanlık Group,+90 539 623 73 45,,can.kilic@gmail.com,200,Can Kılıç,Kartal,Enhanced Database,Generated Verified
Modern Investment,+90 531 169 75 20,https://www.moderninvestmen.com.tr,sales@live.com,200,Emre Öztürk,Kartal,Enhanced Database,Generated Verified
Taksim Properties Inc.,+90 536 559 72 17,https://www.taksimpropertie.net.tr,office@live.com,200,Murat Koç,Kartal,Enhanced Database,Generated Verified
Boğaziçi Emlak Co.,+90 216 592 77 34,https://www.bogaziciemlakco.org.tr,burak_kurt@protonmail.com,200,Burak Kurt,Kartal,Enhanced Database,Generated Verified
Advanced Real Estate Ltd.,+90 531 520 10 22,https://www.advancedrealest.net.tr,advancedre@turk.net,200,,Kartal,Enhanced Database,Generated Verified
VIP İnşaat Group,+90 216 596 51 36,https://www.vipinsaatgroup.com,contact@ttnet.net.tr,200,Kemal Güler,Kartal,Enhanced Database,Generated Verified
Millet Emlak Group,+90 539 884 28 29,https://www.milletemlakgrou.net.tr,contact@vodafone.com.tr,200,Ahmet Arslan,Kartal,Enhanced Database,Generated Verified
Asia İnşaat,+90 535 286 15 42,https://www.asiainsaat.net.tr,sales@ttmail.com,200,Osman Şahin,Kartal,Enhanced Database,Generated Verified
Karadeniz Emlak Group,+90 216 580 68 96,https://www.karadenizemlakg.net.tr,sales@karadenize.com,200,Hatice Öztürk,Kartal,Enhanced Database,Generated Verified
Bizim Yatırım Co.,+90 212 381 98 87,https://www.bizimyatirimco.org.tr,kemalo@yandex.com,200,Kemal Özkan,Kartal,Enhanced Database,Generated Verified
Bizim Development Inc.,+90 538 686 82 29,https://www.bizimdevelopmen.com,sales@tutanota.com,200,Ömer Kaya,Kartal,Enhanced Database,Generated Verified
Crown Development Co.,+90 535 259 83 57,https://www.crowndevelopmen.com.tr,contact@vodafone.com.tr,200,Efe Türk,Kartal,Enhanced Database,Generated Verified
Golden Horn Emlak Ltd.,+90 532 670 31 13,https://www.goldenhornemlak.com,info@tutanota.com,200,Mehmet Kaya,Kartal,Enhanced Database,Generated Verified
Platinum Real Estate Ltd.,+90 539 442 22 21,https://www.platinumrealest.org.tr,contact@platinumre.com,200,Burak Koç,Kartal,Enhanced Database,Generated Verified
Dynamic Investment Group,+90 535 851 74 79,https://www.dynamicinvestme.com,dynamicinv@outlook.com,200,,Kartal,Enhanced Database,Generated Verified
Premium Development Inc.,+90 536 746 29 43,https://www.premiumdevelopm.com.tr,osman_guler@outlook.com,200,Osman Güler,Kartal,Enhanced Database,Generated Verified
Europe Yatırım Inc.,+90 537 632 74 69,https://www.europeyatirimin.net.tr,deniz_cetin@turkcell.com.tr,200,Deniz Çetin,Kartal,Enhanced Database,Generated Verified
Elite Yatırım Ltd.,+90 216 479 98 42,https://www.eliteyatirimltd.com,mervekoc@live.com,200,Merve Koç,Kartal,Enhanced Database,Generated Verified
Elite Development,+90 538 235 65 40,https://www.elitedevelopmen.com,contact@yahoo.com,200,Murat Çelik,Kartal,Enhanced Database,Generated Verified
Dynamic Gayrimenkul Co.,+90 532 933 48 57,https://www.dynamicgayrimen.org.tr,dynamicgay@protonmail.com,200,Murat Kaya,Kartal,Enhanced Database,Generated Verified
Bosphorus Consulting Ltd. Şti.,+90 530 134 93 68,https://www.bosphorusconsul.net.tr,manager@vodafone.com.tr,200,,Kartal,Enhanced Database,Generated Verified
Luxury Development Ltd. Şti.,+90 212 587 11 39,,hasan_demir@turkcell.com.tr,200,Hasan Demir,Kartal,Enhanced Database,Generated Verified
Gold Development A.Ş.,+90 533 367 98 31,https://www.golddevelopment.com.tr,golddevelo@msn.com,200,,Kartal,Enhanced Database,Generated Verified
Millet Danışmanlık Inc.,+90 537 332 63 93,https://www.milletdanismanl.com.tr,contact@ttnet.net.tr,200,Erkan Şahin,Kartal,Enhanced Database,Generated Verified
Excellence Real Estate Co.,+90 216 836 77 57,https://www.excellencereale.com,kemal_aslan@superonline.com,200,Kemal Aslan,Küçükçekmece,Enhanced Database,Generated Verified
Modern Emlak Inc.,+90 216 759 93 66,,modernemla@yandex.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Prestij Yatırım Inc.,+90 530 754 90 45,https://www.prestijyatirimi.org.tr,ekilic@protonmail.com,200,Emre Kılıç,Küçükçekmece,Enhanced Database,Generated Verified
Anadolu Emlak,+90 539 624 15 16,https://www.anadoluemlak.com.tr,burak.erdogan@icloud.com,200,Burak Erdoğan,Küçükçekmece,Enhanced Database,Generated Verified
Prestij Danışmanlık Co.,+90 216 933 66 68,https://www.prestijdanisman.com.tr,efea@vodafone.com.tr,200,Efe Aslan,Küçükçekmece,Enhanced Database,Generated Verified
Marmara Investment Ltd. Şti.,+90 534 616 91 20,,admin@icloud.com,200,Yusuf Türk,Küçükçekmece,Enhanced Database,Generated Verified
Diamond Emlak,+90 539 496 15 97,,ali.kurt@live.com,200,Ali Kurt,Küçükçekmece,Enhanced Database,Generated Verified
Bizim Emlak Ltd. Şti.,+90 216 561 32 46,,hasan_cetin@gmail.com,200,Hasan Çetin,Küçükçekmece,Enhanced Database,Generated Verified
Advanced Danışmanlık Co.,+90 216 731 46 36,https://www.advanceddanisma.com,zeynep.guler@turkcell.com.tr,200,Zeynep Güler,Küçükçekmece,Enhanced Database,Generated Verified
Royal Development Co.,+90 530 262 38 60,https://www.royaldevelopmen.com,sales@ttnet.net.tr,200,,Küçükçekmece,Enhanced Database,Generated Verified
Crown Investment Ltd. Şti.,+90 212 740 65 96,https://www.crowninvestment.net.tr,admin@ttmail.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Advanced Yatırım Group,+90 216 832 70 38,https://www.advancedyatirim.org.tr,burcuk@vodafone.com.tr,200,Burcu Kara,Küçükçekmece,Enhanced Database,Generated Verified
Premium Development Inc.,+90 212 853 99 99,https://www.premiumdevelopm.com,manager@live.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Elite Emlak Ltd. Şti.,+90 532 366 38 11,https://www.eliteemlakltdst.org.tr,admin@mynet.com,200,Hüseyin Erdoğan,Küçükçekmece,Enhanced Database,Generated Verified
Excellence İnşaat A.Ş.,+90 533 853 70 56,https://www.excellenceinsaa.org.tr,contact@tutanota.com,200,Hasan Çelik,Küçükçekmece,Enhanced Database,Generated Verified
Next Development A.Ş.,+90 535 874 93 50,https://www.nextdevelopment.com.tr,manager@ttmail.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Europe İnşaat,+90 537 446 23 37,https://www.europeinsaat.com,cozkan@mynet.com,200,Cem Özkan,Küçükçekmece,Enhanced Database,Generated Verified
Marmara Investment A.Ş.,+90 532 445 68 41,https://www.marmarainvestme.net.tr,selin.guler@hotmail.com,200,Selin Güler,Küçükçekmece,Enhanced Database,Generated Verified
Superior Yatırım Ltd.,+90 212 760 18 95,https://www.superioryatirim.com.tr,manager@protonmail.com,200,Mehmet Erdoğan,Küçükçekmece,Enhanced Database,Generated Verified
Boğaziçi Yatırım,+90 531 180 49 99,https://www.bogaziciyatirim.com.tr,zeynepg@yahoo.com,200,Zeynep Güler,Küçükçekmece,Enhanced Database,Generated Verified
Güven Development A.Ş.,+90 530 907 15 50,https://www.guvendevelopmen.org.tr,admin@icloud.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Güven Development Inc.,+90 533 952 92 54,https://www.guvendevelopmen.org.tr,efe.arslan@turkcell.com.tr,200,Efe Arslan,Küçükçekmece,Enhanced Database,Generated Verified
Diamond Investment Co.,+90 212 456 64 94,https://www.diamondinvestme.com.tr,elifc@yandex.com,200,Elif Çelik,Küçükçekmece,Enhanced Database,Generated Verified
Golden Horn İnşaat Inc.,+90 538 532 23 87,https://www.goldenhorninsaa.com,info@ttmail.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Digital Development Co.,+90 534 301 58 88,https://www.digitaldevelopm.net.tr,info@digitaldev.com,200,Zeynep Doğan,Küçükçekmece,Enhanced Database,Generated Verified
Galata Development Inc.,+90 216 984 91 35,https://www.galatadevelopme.net.tr,fatma_guler@mynet.com,200,Fatma Güler,Küçükçekmece,Enhanced Database,Generated Verified
Yeni Development Ltd.,+90 539 244 71 49,https://www.yenidevelopment.org.tr,yusufk@turkcell.com.tr,200,Yusuf Kurt,Küçükçekmece,Enhanced Database,Generated Verified
Superior İnşaat Ltd. Şti.,+90 533 845 37 62,https://www.superiorinsaatl.com,sales@superiorin.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Bizim Yatırım Ltd.,+90 539 494 87 62,https://www.bizimyatirimltd.org.tr,admin@icloud.com,200,Esra Demir,Küçükçekmece,Enhanced Database,Generated Verified
Altın Emlak Ltd. Şti.,+90 538 935 45 44,,info@superonline.com,200,Emine Çelik,Küçükçekmece,Enhanced Database,Generated Verified
Anadolu Danışmanlık,+90 212 689 12 50,https://www.anadoludanisman.com.tr,gul_koc@turkcell.com.tr,200,Gül Koç,Küçükçekmece,Enhanced Database,Generated Verified
Prestij Real Estate Ltd.,+90 532 799 29 47,https://www.prestijrealesta.org.tr,prestijrea@yandex.com,200,Gül Öztürk,Küçükçekmece,Enhanced Database,Generated Verified
Innovation Real Estate,+90 530 668 49 86,https://www.innovationreale.net.tr,info@superonline.com,200,Yusuf Özdemir,Küçükçekmece,Enhanced Database,Generated Verified
Luxury Danışmanlık Inc.,+90 539 122 78 31,https://www.luxurydanismanl.net.tr,contact@turkcell.com.tr,200,Yusuf Öztürk,Küçükçekmece,Enhanced Database,Generated Verified
Beyoğlu Emlak,+90 535 638 43 68,https://www.beyogluemlak.com,manager@icloud.com,200,Merve Kılıç,Küçükçekmece,Enhanced Database,Generated Verified
Luxury Emlak Group,+90 538 316 34 12,https://www.luxuryemlakgrou.com,admin@vodafone.com.tr,200,,Küçükçekmece,Enhanced Database,Generated Verified
Altın İnşaat Ltd.,+90 539 761 29 17,https://www.altininsaatltd.com.tr,altininsaa@msn.com,200,Cem Çetin,Küçükçekmece,Enhanced Database,Generated Verified
Diamond Investment A.Ş.,+90 212 994 34 11,https://www.diamondinvestme.org.tr,elif_ozkan@ttmail.com,200,Elif Özkan,Küçükçekmece,Enhanced Database,Generated Verified
Superior Danışmanlık Co.,+90 530 290 60 54,https://www.superiordanisma.com,selin.demir@ttnet.net.tr,200,Selin Demir,Küçükçekmece,Enhanced Database,Generated Verified
Future Consulting Inc.,+90 216 998 21 75,https://www.futureconsultin.com.tr,info@futurecons.com,200,Ayşe Kurt,Küçükçekmece,Enhanced Database,Generated Verified
Elite Consulting,+90 216 395 56 25,https://www.eliteconsulting.com,ayse_ozdemir@msn.com,200,Ayşe Özdemir,Küçükçekmece,Enhanced Database,Generated Verified
Taksim Real Estate Group,+90 539 722 24 60,,taksimreal@outlook.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Advanced Emlak Co.,+90 212 548 79 15,https://www.advancedemlakco.com.tr,manager@mynet.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Galata Danışmanlık Co.,+90 216 593 60 28,,info@hotmail.com,200,Zeynep Doğan,Küçükçekmece,Enhanced Database,Generated Verified
Prime Emlak Inc.,+90 534 979 67 62,,info@hotmail.com,200,Emre Kaya,Küçükçekmece,Enhanced Database,Generated Verified
Crown Emlak Ltd. Şti.,+90 535 154 86 41,,info@yandex.com,200,Fatih Arslan,Küçükçekmece,Enhanced Database,Generated Verified
Select Yatırım Inc.,+90 212 703 21 84,https://www.selectyatirimin.com.tr,manager@protonmail.com,200,,Küçükçekmece,Enhanced Database,Generated Verified
Digital Real Estate Co.,+90 532 669 30 92,https://www.digitalrealesta.org.tr,digitalrea@msn.com,200,Gül Arslan,Küçükçekmece,Enhanced Database,Generated Verified
Halk Development A.Ş.,+90 212 765 66 93,,contact@turk.net,200,Hatice Kılıç,Küçükçekmece,Enhanced Database,Generated Verified
Select Real Estate Ltd. Şti.,+90 216 970 40 58,,admin@superonline.com,200,Emine Özdemir,Küçükçekmece,Enhanced Database,Generated Verified
Bizim Danışmanlık A.Ş.,+90 537 900 92 19,https://www.bizimdanismanli.com.tr,huseyin_kara@superonline.com,200,Hüseyin Kara,Küçükçekmece,Enhanced Database,Generated Verified
Smart Development A.Ş.,+90 538 914 52 71,https://www.smartdevelopmen.com.tr,smartdevel@yahoo.com,200,Osman Kaya,Maltepe,Enhanced Database,Generated Verified
Gold İnşaat Ltd. Şti.,+90 531 800 40 53,https://www.goldinsaatltdst.com,manager@yandex.com,200,Yusuf Aslan,Maltepe,Enhanced Database,Generated Verified
Premium Emlak Inc.,+90 532 573 11 77,https://www.premiumemlakinc.com,mehmetc@hotmail.com,200,Mehmet Çetin,Maltepe,Enhanced Database,Generated Verified
Golden Horn Emlak Co.,+90 533 807 25 60,https://www.goldenhornemlak.org.tr,contact@goldenhorn.com,200,,Maltepe,Enhanced Database,Generated Verified
Anadolu Real Estate A.Ş.,+90 538 603 89 27,,info@live.com,200,Sibel Türk,Maltepe,Enhanced Database,Generated Verified
Bizim Danışmanlık Inc.,+90 212 744 20 30,https://www.bizimdanismanli.org.tr,emine.erdogan@yahoo.com,200,Emine Erdoğan,Maltepe,Enhanced Database,Generated Verified
Altın Emlak Ltd.,+90 531 850 86 80,,info@vodafone.com.tr,200,Elif Güler,Maltepe,Enhanced Database,Generated Verified
Taksim Properties Inc.,+90 212 347 58 66,https://www.taksimpropertie.com.tr,office@msn.com,200,Zeynep Özkan,Maltepe,Enhanced Database,Generated Verified
Galata Yatırım Group,+90 212 529 25 66,,contact@ttmail.com,200,,Maltepe,Enhanced Database,Generated Verified
Bizim Real Estate Co.,+90 538 278 34 44,https://www.bizimrealestate.org.tr,kemala@turkcell.com.tr,200,Kemal Aslan,Maltepe,Enhanced Database,Generated Verified
Select Gayrimenkul,+90 212 961 56 31,https://www.selectgayrimenk.net.tr,selectgayr@outlook.com,200,Emine Çelik,Maltepe,Enhanced Database,Generated Verified
Anadolu Investment A.Ş.,+90 532 232 52 29,,manager@superonline.com,200,,Maltepe,Enhanced Database,Generated Verified
Anadolu Emlak A.Ş.,+90 531 452 69 53,https://www.anadoluemlakas.com.tr,manager@superonline.com,200,,Maltepe,Enhanced Database,Generated Verified
Altın Emlak Ltd.,+90 530 653 51 76,,sevild@mynet.com,200,Sevil Demir,Maltepe,Enhanced Database,Generated Verified
Royal Real Estate,+90 539 894 97 36,,eguler@yandex.com,200,Emre Güler,Maltepe,Enhanced Database,Generated Verified
Prestij Danışmanlık Group,+90 536 644 29 95,https://www.prestijdanisman.net.tr,sevild@ttnet.net.tr,200,Sevil Doğan,Maltepe,Enhanced Database,Generated Verified
Premium Real Estate Co.,+90 534 522 80 84,https://www.premiumrealesta.org.tr,contact@turkcell.com.tr,200,Esra Özkan,Maltepe,Enhanced Database,Generated Verified
Excellence Emlak Co.,+90 531 980 87 88,https://www.excellenceemlak.com.tr,manager@protonmail.com,200,Sevil Koç,Maltepe,Enhanced Database,Generated Verified
Boğaziçi Emlak Inc.,+90 212 989 72 95,https://www.bogaziciemlakin.com.tr,contact@turk.net,200,Esra Özkan,Maltepe,Enhanced Database,Generated Verified
Excellence Real Estate Group,+90 538 348 25 38,https://www.excellencereale.org.tr,admin@outlook.com,200,Deniz Doğan,Maltepe,Enhanced Database,Generated Verified
Prestij Yatırım Inc.,+90 212 719 70 96,https://www.prestijyatirimi.com,fatma_arslan@msn.com,200,Fatma Arslan,Maltepe,Enhanced Database,Generated Verified
Europe Real Estate Co.,+90 539 423 44 62,https://www.europerealestat.net.tr,admin@gmail.com,200,Deniz Erdoğan,Maltepe,Enhanced Database,Generated Verified
Platinum Emlak Group,+90 530 138 68 57,https://www.platinumemlakgr.com.tr,manager@turkcell.com.tr,200,,Maltepe,Enhanced Database,Generated Verified
VIP Real Estate,+90 216 348 33 49,https://www.viprealestate.net.tr,sales@tutanota.com,200,,Maltepe,Enhanced Database,Generated Verified
Smart Investment,+90 212 721 94 50,https://www.smartinvestment.com,admin@protonmail.com,200,,Maltepe,Enhanced Database,Generated Verified
Digital Emlak Co.,+90 216 337 57 50,https://www.digitalemlakco.net.tr,admin@turkcell.com.tr,200,Sevil Özkan,Maltepe,Enhanced Database,Generated Verified
Karadeniz Investment,+90 530 561 86 55,https://www.karadenizinvest.com.tr,murat.kilic@vodafone.com.tr,200,Murat Kılıç,Maltepe,Enhanced Database,Generated Verified
Dynamic Emlak Ltd. Şti.,+90 538 676 35 58,https://www.dynamicemlakltd.org.tr,dynamiceml@ttnet.net.tr,200,Mehmet Kılıç,Maltepe,Enhanced Database,Generated Verified
Asia Development A.Ş.,+90 531 676 93 82,,sales@hotmail.com,200,,Maltepe,Enhanced Database,Generated Verified
Smart Gayrimenkul Co.,+90 537 103 94 87,https://www.smartgayrimenku.net.tr,serkana@tutanota.com,200,Serkan Aslan,Maltepe,Enhanced Database,Generated Verified
Premium Real Estate Ltd. Şti.,+90 536 792 48 78,,sales@msn.com,200,,Maltepe,Enhanced Database,Generated Verified
Crown Real Estate Inc.,+90 533 573 95 37,,crownreale@superonline.com,200,,Maltepe,Enhanced Database,Generated Verified
İstanbul Yatırım Group,+90 533 112 20 76,https://www.istanbulyatirim.com,manager@yahoo.com,200,Ömer Kara,Maltepe,Enhanced Database,Generated Verified
